-6.33834,2.45106587350225
-6.189140303030302,2.4510658735022486
-6.039940606060606,2.45106587350225
-5.890740909090908,2.369972851880616
-5.741541212121212,2.2678077271274186
-5.592341515151515,2.092713979656638
-5.443141818181818,2.0008075137809507
-5.293942121212121,1.8844232046910052
-5.144742424242424,1.8374552864755263
-4.995542727272727,1.7579186929423032
-4.84634303030303,1.6570074907918255
-4.697143333333333,1.6224389282239433
-4.547943636363636,1.4969289486091155
-4.398743939393939,1.4158359269874827
-4.249544242424243,1.3302734456274516
-4.100344545454545,1.261720142848931
-3.9511448484848484,1.190725312447624
-3.8019451515151514,1.123352315668945
-3.6527454545454545,1.0495457507118784
-3.5035457575757576,0.9808984233699274
-3.3543460606060607,0.914615472454568
-3.2051463636363637,0.8508618812375188
-3.055946666666667,0.7936105223393293
-2.90674696969697,0.7326242944579131
-2.7575472727272725,0.6817520978188196
-2.6083475757575756,0.6224502445188461
-2.4591478787878787,0.5741147220624404
-2.309948181818182,0.5237221531693389
-2.160748484848485,0.4752935109603038
-2.0115487878787883,0.43036881463364457
-1.862349090909091,0.3868533985977545
-1.7131493939393945,0.3471826417420241
-1.563949696969697,0.3088434111535036
-1.4147499999999997,0.2745190126917256
-1.2655503030303032,0.23926747032185217
-1.1163506060606059,0.2080851830134226
-0.9671509090909094,0.17892578752255928
-0.817951212121212,0.15170767315692407
-0.6687515151515155,0.12707255997219924
-0.5195518181818182,0.10404416246438569
-0.3703521212121217,0.0836485705660816
-0.22115242424242432,0.06526638269586144
-0.07195272727272783,0.04938793260154575
0.07724696969696954,0.035606744076997314
0.22644666666666602,0.023665097841035473
0.3756463636363634,0.015050336451630848
0.5248460606060599,0.007146714665721619
0.6740457575757572,0.00280784064733463
0.8232454545454546,0.0004121369800346087
0.9724451515151511,-0.0
1.1216448484848485,0.0011527794610231127
1.270844545454545,0.00612919623401323
1.4200442424242423,0.01164637569427053
1.5692439393939388,0.0206955965785237
1.7184436363636353,0.031069056075097457
1.8676433333333327,0.04439609706067736
2.01684303030303,0.05933603171385868
2.1660427272727274,0.0764262874896868
2.315242424242423,0.09589642024367952
2.4644421212121204,0.11824925376789003
2.6136418181818177,0.1419360421873816
2.762841515151515,0.1685984977306872
2.9120412121212107,0.19646879580147592
3.061240909090908,0.22726418939003798
3.2104406060606054,0.2621434812359277
3.359640303030303,0.29720893946359034
3.50884,0.33213431745987687
3.6580396969696958,0.3737196197590409
3.807239393939393,0.41514148218823244
3.9564390909090905,0.4612112319651974
4.105638787878788,0.5064869732990788
4.2548384848484835,0.5537367792213247
4.404038181818181,0.6044303523264617
4.553237878787878,0.6566238578315198
4.702437575757576,0.7117805431800556
4.851637272727271,0.768477239493762
5.000836969696969,0.8311550170269769
5.150036666666666,0.8939216941953249
5.299236363636363,0.9558280304285591
5.448436060606059,1.0217901932733031
5.597635757575756,1.0854317135743907
5.746835454545454,1.1625578402086099
5.896035151515151,1.2378442554815001
6.045234848484848,1.308649618008068
6.194434545454544,1.3904048918904346
6.343634242424241,1.450276612313158
6.492833939393939,1.522187693673975
6.642033636363636,1.6627495119683093
6.791233333333332,1.7261976869069766
6.940433030303029,1.8072907085286094
7.089632727272726,1.9459201446405985
7.238832424242424,1.9028978687172071
7.388032121212119,2.0927139796566387
7.537231818181817,2.0927139796566387
7.686431515151514,2.45106587350225
7.8356312121212115,2.45106587350225
7.984830909090909,2.5896953096142377
8.134030606060605,inf
8.283230303030301,2.451065873502252
